id,type,domain,enabled,date_added,date_modified,comment
241,0,clement.antpool.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
242,0,clickserve.cc-dt.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
243,0,client-s.gateway.messenger.live.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
244,0,client.crisp.chat,1,1590035086,1590861386,"Managed by pihole-updatelists"
245,0,client.hip.live.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
246,0,client.reactrjs.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
247,0,client.relay.crisp.chat,1,1590035086,1590861386,"Managed by pihole-updatelists"
248,0,clientconfig.passport.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
249,0,clients1.google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
250,0,clients2.google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
251,0,clients3.google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
252,0,clients4.google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
253,0,clients5.google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
254,0,clients6.google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
255,0,clients.l.google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
256,0,cloud.rovio.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
257,0,cloudconfig.googleapis.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
258,0,cloudflare.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
259,0,cms.techrepublic.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
260,0,cn.antpool.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
261,0,cnet2.cbsistatic.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
262,0,cnet3.cbsistatic.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
263,0,cnet4.cbsistatic.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
264,0,cnn.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
265,0,code.jquery.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
266,0,codeload.github.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
267,0,codepen.io,1,1590035086,1590861386,"Managed by pihole-updatelists"
268,0,coinbase.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
269,0,collateral.medium.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
270,0,commission-junction.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
271,0,community.coinbase.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
272,0,compass-ssl.microsoft.com.edgekey.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
273,0,completion.amazon.co.uk,1,1590035086,1590861386,"Managed by pihole-updatelists"
274,0,connect.facebook.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
275,0,connect.googleforwork.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
276,0,connectivitycheck.android.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
277,0,connectivitycheck.gstatic.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
278,0,consent.truste.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
279,0,content-icc.pulselive.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
280,0,convertkit.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
281,0,corp.kaltura.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
282,0,cp701-prod.do.dsp.mp.microsoft.com.edgekey.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
283,0,cpms35.spop10.ams.plex.bz,1,1590035086,1590861386,"Managed by pihole-updatelists"
284,0,cpms.spop10.ams.plex.bz,1,1590035086,1590861386,"Managed by pihole-updatelists"
285,0,creative.ak.fbcdn.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
286,0,cricketapi-icc.pulselive.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
287,0,crisp.chat,1,1590035086,1590861386,"Managed by pihole-updatelists"
288,0,crunchbase.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
289,0,cryptauthenrollment.googleapis.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
290,0,cs9.wac.phicdn.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
291,0,cs22.wpc.v0cdn.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
292,0,cse.google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
293,0,csi.gstatic.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
294,0,csp.int-x3.letsencrypt.org.edgesuite.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
295,0,csp.medium.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
296,0,ct.techrepublic.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
297,0,ct.yimg.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
298,0,ctldl.windowsupdate.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
299,0,custody.coinbase.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
300,0,cy2.settings.data.microsoft.com.akadns.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
301,0,d1a62freaxhn7x.cloudfront.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
302,0,d2c8v52ll5s99u.cloudfront.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
303,0,d2gatte9o95jao.cloudfront.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
304,0,d3a510xmpll7o6.cloudfront.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
305,0,d-ddos.antpool.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
306,0,dashboard.plex.tv,1,1590035086,1590861386,"Managed by pihole-updatelists"
307,0,dataplicity.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
308,0,dbs.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
309,0,def-vef.xboxlive.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
310,0,definitionupdates.microsoft.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
311,0,delivery.vidible.tv,1,1590035086,1590861386,"Managed by pihole-updatelists"
312,0,detectportal.firefox.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
313,0,dev.virtualearth.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
314,0,developer.android.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
315,0,developers.coinbase.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
316,0,developers.google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
317,0,developers.medium.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
318,0,device.auth.xboxlive.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
319,0,digg.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
320,0,digitaltrends.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
321,0,directvapplications.hb.omtrdc.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
322,0,directvnow.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
323,0,display.ugc.bazaarvoice.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
324,0,displaycatalog.mp.microsoft.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
325,0,dl.delivery.mp.microsoft.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
326,0,dl.dropbox.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
327,0,dl.dropboxusercontent.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
328,0,dl.google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
329,0,dlisted.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
330,0,dmd.metaservices.microsoft.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
331,0,dns.msftncsi.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
332,0,docs.exchange.coinbase.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
333,0,docs.google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
334,0,docs.microsoft.com-c.edgekey.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
335,0,doctor.ndtv.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
336,0,domain.antpool.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
337,0,dominos.co.in,1,1590035086,1590861386,"Managed by pihole-updatelists"
338,0,donorschoose.org,1,1590035086,1590861386,"Managed by pihole-updatelists"
339,0,doubleclick.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
340,0,download.microsoft.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
341,0,download.sonarr.tv,1,1590035086,1590861386,"Managed by pihole-updatelists"
342,0,download.windowsupdate.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
343,0,downloads.techrepublic.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
344,0,dpbolvw.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
345,0,drift.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
346,0,driftt.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
347,0,drive.google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
348,0,drop.ndtv.com.edgekey.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
349,0,drunkenstepfather.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
350,0,dw.techrepublic.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
351,0,dynupdate.no-ip.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
352,0,e1.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
353,0,e2.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
354,0,e3.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
355,0,e4.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
356,0,e5.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
357,0,e6.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
358,0,e7.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
359,0,e8.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
360,0,e9.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
361,0,e10.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
362,0,e11.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
363,0,e12.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
364,0,e13.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
365,0,e14.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
366,0,e15.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
367,0,e16.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
368,0,e17.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
369,0,e18.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
370,0,e19.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
371,0,e20.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
372,0,e1151.e12.akamaiedge.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
373,0,e9631.j.akamaiedge.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
374,0,ea.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
375,0,easylist-downloads.adblockplus.org,1,1590035086,1590861386,"Managed by pihole-updatelists"
376,0,ec-ns.sascdn.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
377,0,ecn.dev.virtualearth.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
378,0,edata.ndtv.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
379,0,edge.api.brightcove.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
380,0,edition.cnn.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
381,0,eds.xboxlive.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
382,0,eff.org,1,1590035086,1590861386,"Managed by pihole-updatelists"
383,0,eio-feed.exchange.coinbase.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
384,0,electionsdata.ndtv.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
385,0,elephantjournal.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
386,0,email.appsumo.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
387,0,email.uber.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
388,0,emdl.ws.microsoft.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
389,0,emjcd.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
390,0,en.w3schools.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
391,0,encrypted-tbn0.gstatic.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
392,0,enews.techrepublic.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
393,0,engineering.coinbase.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
394,0,ent,1,1590035086,1590861386,"Managed by pihole-updatelists"
395,0,es.digitaltrends.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
396,0,etc-ap001.antpool.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
397,0,eth-ap001.antpool.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
398,0,eth.antpool.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
399,0,ethweb.antpool.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
400,0,eu.stratum.antpool.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
401,0,event.mi.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
402,0,everydayhealth.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
403,0,evoke-windowsservices-tas.msedge.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
404,0,evyy.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
405,0,ex-notify.coinbase.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
406,0,example.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
407,0,exceptions.coinbase.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
408,0,exchange.coinbase.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
409,0,external-lhr0-1.xx.fbcdn.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
410,0,external-lhr1-1.xx.fbcdn.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
411,0,external-lhr2-1.xx.fbcdn.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
412,0,external-lhr3-1.xx.fbcdn.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
413,0,external-lhr4-1.xx.fbcdn.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
414,0,external-lhr5-1.xx.fbcdn.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
415,0,external-lhr6-1.xx.fbcdn.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
416,0,external-lhr7-1.xx.fbcdn.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
417,0,external-lhr8-1.xx.fbcdn.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
418,0,external-lhr9-1.xx.fbcdn.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
419,0,external-lhr10-1.xx.fbcdn.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
420,0,f.kinja-static.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
421,0,faq.whatsapp.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
422,0,fast.fonts.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
423,0,fbcdn-creative-a.akamaihd.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
424,0,fcm-stream.googleapis.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
425,0,fcm.googleapis.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
426,0,fe2.update.microsoft.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
427,0,fe3.delivery.dsp.mp.microsoft.com.nsatc.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
428,0,fe3.delivery.mp.microsoft.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
429,0,fe3.update.microsoft.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
430,0,feed.exchange.coinbase.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
431,0,feedburner.google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
432,0,feedly.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
433,0,feeds.feedburner.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
434,0,feodotracker.abuse.ch,1,1590035086,1590861386,"Managed by pihole-updatelists"
435,0,fg.download.windowsupdate.com.c.footprint.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
436,0,filament.io,1,1590035086,1590861386,"Managed by pihole-updatelists"
437,0,files.brightcove.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
438,0,files.overclock.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
439,0,filetransfer.coinbase.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
440,0,filters.adtidy.org,1,1590035086,1590861386,"Managed by pihole-updatelists"
441,0,finance.antpool.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
442,0,financialexpress.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
443,0,firebasestorage.googleapis.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
444,0,firestore.googleapis.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
445,0,fix.exchange.coinbase.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
446,0,flipboard.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
447,0,flipkart.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
448,0,fls-na.amazon.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
449,0,fonts.googleapis.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
450,0,fonts.gstatic.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
451,0,forms.convertkit.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
452,0,forums.sonarr.tv,1,1590035086,1590861386,"Managed by pihole-updatelists"
453,0,fossbytes.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
454,0,fs.microsoft.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
455,0,fte.web.future.net.uk,1,1590035086,1590861386,"Managed by pihole-updatelists"
456,0,ftp.chocolatey.org,1,1590035086,1590861386,"Managed by pihole-updatelists"
457,0,ftp.hp.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
458,0,g.co,1,1590035086,1590861386,"Managed by pihole-updatelists"
459,0,g.download.windowsupdate.com.c.footprint.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
460,0,g.live.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
461,0,g.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
462,0,gan.doubleclick.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
463,0,gcm-http.googleapis.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
464,0,gcm.googleapis.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
465,0,geo3.ggpht.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
466,0,geo-prod.do.dsp.mp.microsoft.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
467,0,getpocket.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
468,0,gfwsl.geforce.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
469,0,ghacks.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
470,0,giphy.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
471,0,gist.githubusercontent.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
472,0,github.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
473,0,github.hubspot.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
474,0,github.io,1,1590035086,1590861386,"Managed by pihole-updatelists"
475,0,gitlab.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
476,0,gizbot.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
477,0,gizmodo.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
478,0,glyph.medium.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
479,0,go2jump.org,1,1590035086,1590861386,"Managed by pihole-updatelists"
480,0,go.microsoft.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
481,0,go.redirectingat.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
482,0,godaddy.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
483,0,goo.gl,1,1590035086,1590861386,"Managed by pihole-updatelists"
484,0,goodreads.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
485,0,google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
486,0,googleapis.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
487,0,googleapis.l.google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
488,0,googlehosted.l.googleusercontent.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
489,0,gopjn.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
490,0,graph.facebook.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
491,0,graph.whatsapp.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
492,0,gravatar.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
493,0,groups.google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
494,0,gsp1.apple.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
495,0,gstatic.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
496,0,guce.yahoo.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
497,0,gwapi.zee5.com-v2.edgekey.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
498,0,hackaday.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
499,0,hashnest.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
500,0,hello.myfonts.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
501,0,help.appsumo.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
502,0,help.medium.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
503,0,help.ui.xboxlive.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
504,0,hls.ted.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
505,0,hn.algolia.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
506,0,home.bt.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
507,0,hosts-file.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
508,0,hosts.herndl.org,1,1590035086,1590861386,"Managed by pihole-updatelists"
509,0,hostsfile.mine.nu,1,1590035086,1590861386,"Managed by pihole-updatelists"
510,0,hostsfile.org,1,1590035086,1590861386,"Managed by pihole-updatelists"
511,0,hotmail.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
512,0,hotstar-sin.gravityrd-services.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
513,0,hotstar.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
514,0,howtogeek.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
515,0,hubspot.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
516,0,i0.wp.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
517,0,i1.sdlcdn.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
518,0,i1.social.s-msft.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
519,0,i1.ytimg.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
520,0,i1195.photobucket.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
521,0,i-technet.sec.s-msft.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
522,0,i.i.cbsi.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
523,0,i.imgur.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
524,0,i.lithium.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
525,0,i.s-microsoft.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
526,0,i.ytimg.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
527,0,icloud.cdn-apple.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
528,0,icloud.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
529,0,icq.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
530,0,id.google.co.in,1,1590035086,1590861386,"Managed by pihole-updatelists"
531,0,id.google.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
532,0,im.upromise.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
533,0,image.crisp.chat,1,1590035086,1590861386,"Managed by pihole-updatelists"
534,0,image.elephantjournal.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
535,0,image.ibb.co,1,1590035086,1590861386,"Managed by pihole-updatelists"
536,0,image.roku.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
537,0,images.antpool.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
538,0,images.coinbase.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
539,0,images.dmca.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
540,0,images.financialexpress.com.edgekey.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
541,0,images.theconversation.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
542,0,images.unsplash.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
543,0,imagesak.secureserver.net,1,1590035086,1590861386,"Managed by pihole-updatelists"
544,0,imasdk.googleapis.com,1,1590035086,1590861386,"Managed by pihole-updatelists"
